season,school_name,player_id,G,Att,yards_att_plus,cmp_pct_plus,td_pct_plus,int_pct_plus,srs,sos,off_plus
1960,california,randy-gold-1,10,117,97.43571257131536,120.97089101881436,40.7357599665292,79.33170374804617,-5.42,4.68,58.755451190875554
1960,california,pete-olson-1,10,5,45.86198195167084,130.6485623003195,0,265.19455252918294,-5.42,4.68,58.755451190875554
1960,cincinnati,doug-rice-1,10,1,0,0,0,0,-13.95,-11.15,71.3910320921391
1960,cincinnati,lamar-switzer-1,10,100,93.36189183018709,91.45399361022363,71.49125874125873,106.07782101167315,-13.95,-11.15,71.3910320921391
1960,cincinnati,howard-converse-1,10,3,70.97687682996678,145.16506922257722,0,0,-13.95,-11.15,71.3910320921391
1960,cincinnati,fred-hynoski-1,10,3,0,0,0,441.9909208819715,-13.95,-11.15,71.3910320921391
1960,cincinnati,larry-harp-1,10,116,82.03759702561811,73.20824611655834,20.543465155534122,91.44639742385617,-13.95,-11.15,71.3910320921391
1960,clemson,johnnie-mac-goff-1,10,5,167.06864853822952,87.09904153354633,476.6083916083916,0,-0.16,-6.16,124.46047187744604
1960,clemson,joe-anderson-2,10,35,119.33474895587824,105.76312186216339,68.08691308691309,75.7698721511951,-0.16,-6.16,124.46047187744604
1960,clemson,don-heilig-1,10,4,81.89639634226937,54.43690095846645,0,0,-0.16,-6.16,124.46047187744604
1960,clemson,lowndes-shingler-1,10,145,89.23883187640386,91.60416437148838,16.434772124427298,73.15711793908494,-0.16,-6.16,124.46047187744604
1960,colgate,thomas-scull-1,9,1,540.5162158589778,217.7476038338658,NA,0,-16.53,-7.31,111.19311193111932
1960,colgate,edward-abel-1,9,30,122.84459451340406,79.84078807241745,79.43473193473193,NA,-16.53,-7.31,111.19311193111932
1960,colgate,daniel-keating-1,9,45,96.09177170826273,106.45438409655661,158.86946386946386,NA,-16.53,-7.31,111.19311193111932
1960,colgate,robert-paske-1,9,51,102.450786012486,81.12165633026373,93.45262580556698,NA,-16.53,-7.31,111.19311193111932
1960,colgate,richard-topolski-1,9,12,102.37049542783672,90.72816826411076,0,NA,-16.53,-7.31,111.19311193111932
1960,colorado,gale-weidner-1,10,111,108.01470652710124,88.27605560832399,64.40653940653941,83.61990395064325,9.12,7.82,88.4490663088449
1960,colorado,pat-young-1,10,4,114.65495487917711,108.8738019169329,0,331.4931906614786,9.12,7.82,88.4490663088449
1960,colorado,pat-white-2,10,4,85.99121615938284,108.8738019169329,0,0,9.12,7.82,88.4490663088449
1960,colorado,frank-montera-1,10,24,57.327477439588556,63.50971778487754,0,0,9.12,7.82,88.4490663088449
1960,colorado-state,brady-keys-1,10,16,64.49341211953713,54.43690095846645,0,248.61989299610894,-14.49,-2.29,58.12367214581236
1960,colorado-state,bill-berringer-1,10,35,87.04416982664058,74.65632131446827,68.08691308691309,189.42468037798776,-14.49,-2.29,58.12367214581236
1960,colorado-state,stan-hergenreter-1,10,2,0,0,0,0,-14.49,-2.29,58.12367214581236
1960,colorado-state,bill-wade-2,10,38,59.482645764385126,68.76240121069446,0,174.47010034814662,-14.49,-2.29,58.12367214581236
1960,colorado-state,joe-crider-1,10,64,78.0575027637255,85.05765774760383,74.47006118881119,103.59162208171206,-14.49,-2.29,58.12367214581236
1960,columbia,tommy-vasell-1,9,122,114.11792932939176,101.73453621746191,58.59939241086782,130.4235504241883,-13.31,-7.09,88.4490663088449
1960,columbia,tom-haggerty-1,9,3,0,0,0,0,-13.31,-7.09,88.4490663088449
1960,columbia,russ-warren-1,9,1,0,0,0,0,-13.31,-7.09,88.4490663088449
1960,columbia,fred-mundorff-1,9,1,0,0,0,0,-13.31,-7.09,88.4490663088449
1960,columbia,manny-migliorisi-1,9,4,61.42229725670203,163.3107028753994,0,0,-13.31,-7.09,88.4490663088449
1960,columbia,tom-oconnor-1,9,1,0,0,0,0,-13.31,-7.09,88.4490663088449
1960,columbia,dick-sakala-1,9,21,127.13440575038007,82.95146812718698,226.95637695637694,0,-13.31,-7.09,88.4490663088449
1960,cornell,george-telesh-1,5,10,34.39648646375314,43.54952076677316,238.3041958041958,265.19455252918294,-19.2,-9.76,54.96477692049647
1960,cornell,dave-pitkin-1,9,3,185.6318317091439,145.16506922257722,0,0,-19.2,-9.76,54.96477692049647
1960,cornell,ken-kavensky-1,8,3,87.35615609842066,145.16506922257722,0,0,-19.2,-9.76,54.96477692049647
1960,cornell,pat-pennucci-1,9,11,111.67690410309461,98.9761835608481,0,0,-19.2,-9.76,54.96477692049647
1960,cornell,scott-brown-5,9,85,100.00995223914776,87.09904153354633,56.07157548334018,77.99839780270085,-19.2,-9.76,54.96477692049647
1960,cornell,tony-pascal-1,9,1,0,0,0,0,-19.2,-9.76,54.96477692049647
1960,cornell,tom-holland-1,9,2,0,0,0,0,-19.2,-9.76,54.96477692049647
1960,cornell,bob-ritz-1,9,41,66.71560092272676,58.4200888334762,58.12297458638922,97.02239726677422,-19.2,-9.76,54.96477692049647
1960,cornell,joe-simpson-1,5,1,229.30990975835422,217.7476038338658,0,0,-19.2,-9.76,54.96477692049647
1960,dartmouth,bill-king-1,9,30,50.77576573220701,79.84078807241745,79.43473193473193,44.19909208819715,-5.88,-9.54,68.8639159118864
1960,dartmouth,alan-rozycki-1,9,3,0,0,0,0,-5.88,-9.54,68.8639159118864
1960,dartmouth,jack-kinderdine-1,9,169,95.46503005578145,104.36423615705993,70.50419994206976,54.921948748647345,-5.88,-9.54,68.8639159118864
1960,davidson,duncan-morton-1,8,4,405.3871618942334,108.8738019169329,595.7604895104895,662.9863813229572,-14.83,-11.2,69.49569495694956
1960,davidson,alex-gibbs-1,8,2,81.89639634226937,108.8738019169329,0,662.9863813229572,-14.83,-11.2,69.49569495694956
1960,davidson,kent-tucker-1,8,14,78.38655078474353,62.21360109539024,0,284.1370205669817,-14.83,-11.2,69.49569495694956
1960,davidson,tom-redding-1,8,54,90.08603597649632,96.77671281505147,88.26081326081325,196.4404092808762,-14.83,-11.2,69.49569495694956
1960,davidson,jerry-sheffield-1,8,4,16.379279268453875,54.43690095846645,0,331.4931906614786,-14.83,-11.2,69.49569495694956
1960,dayton,dan-laughlin-1,10,24,59.3748873481453,108.8738019169329,99.29341491841491,55.248865110246435,-22.04,-10.64,46.751649334675164
1960,dayton,jack-unverferth-1,10,26,74.96670126715426,117.24870975669697,0,101.99790481891651,-22.04,-10.64,46.751649334675164
1960,dayton,ralph-harper-1,10,3,0,0,0,1325.9727626459144,-22.04,-10.64,46.751649334675164
1960,dayton,pat-connor-1,10,88,71.28709045247538,89.0785652047633,0,135.61085072515036,-22.04,-10.64,46.751649334675164
1960,duke,gil-garner-1,11,3,136.4939939037823,145.16506922257722,794.3473193473193,0,9.17,4.26,99.18931007491894
1960,duke,walt-rappold-1,11,67,88.49700142060153,116.9987125077488,0,79.16255299378594,9.17,4.26,99.18931007491894
1960,duke,don-altman-1,11,119,87.40203643250597,146.38494375385937,60.07668801786449,66.85576954517217,9.17,4.26,99.18931007491894
1960,duke,bobby-wyatt-1,11,1,0,0,0,1325.9727626459144,9.17,4.26,99.18931007491894
1960,duke,dean-wright-1,11,2,163.79279268453874,217.7476038338658,0,0,9.17,4.26,99.18931007491894
1960,florida-state,ed-trancygier-1,10,96,91.96282839267332,83.92355564430245,148.94012237762237,138.1221627756161,-4.22,-1.02,70.12747400201275
1960,florida-state,eddie-feely-1,10,98,78.72082179022219,124.42720219078048,0,54.12133725085364,-4.22,-1.02,70.12747400201275
1960,florida-state,roy-bickford-1,10,6,98.27567561072324,108.8738019169329,0,0,-4.22,-1.02,70.12747400201275
1960,georgia,fran-tarkenton-1,10,185,105.27007054157652,127.11752007598653,90.16915516915518,86.00904406351879,10.45,6.15,109.92955384099294
1960,georgia,billy-jackson-1,10,1,0,0,0,0,10.45,6.15,109.92955384099294
1960,georgia,dale-williams-1,10,16,72.68305175376408,108.8738019169329,148.94012237762237,0,10.45,6.15,109.92955384099294
1960,georgia-tech,chick-graning-1,10,1,0,0,0,1325.9727626459144,12.37,11.97,74.54992731745499
1960,georgia-tech,marvin-tibbetts-1,10,18,95.5457957326476,84.67962371317003,0,147.33030696065714,12.37,11.97,74.54992731745499
1960,georgia-tech,don-coker-2,10,1,180.17207195299264,217.7476038338658,0,0,12.37,11.97,74.54992731745499
1960,georgia-tech,walter-howard-1,10,2,0,0,0,662.9863813229572,12.37,11.97,74.54992731745499
1960,georgia-tech,stan-gann-1,10,96,89.23294851459768,97.53278088391907,74.47006118881119,151.93437905317768,12.37,11.97,74.54992731745499
1960,harvard,ted-halaby-1,9,8,51.18524771391836,27.218450479233226,297.88024475524475,497.2397859922179,-10.68,-9.01,63.17790450631779
1960,harvard,charles-kinney-1,9,1,0,0,0,0,-10.68,-9.01,63.17790450631779
1960,harvard,bruce-macintyre-1,9,9,125.57447439147971,72.58253461128861,264.7824397824398,0,-10.68,-9.01,63.17790450631779
1960,harvard,roy-williams-4,9,1,0,0,0,0,-10.68,-9.01,63.17790450631779
1960,harvard,tom-boone-2,9,9,41.85815813049324,48.388356407525734,0,147.33030696065714,-10.68,-9.01,63.17790450631779
1960,harvard,grady-watts-1,9,3,16.379279268453875,72.58253461128861,0,0,-10.68,-9.01,63.17790450631779
1960,harvard,charlie-ravenel-1,9,27,112.83503496046004,104.84143888297241,88.26081326081325,147.33030696065714,-10.68,-9.01,63.17790450631779
1960,harvard,terry-bartolet-1,9,53,121.45390099061082,94.49424317318706,134.88916743633726,125.09177006093533,-10.68,-9.01,63.17790450631779
1960,houston,billy-roland-1,10,3,131.034234147631,145.16506922257722,0,0,3.65,1.75,89.08084535390809
1960,houston,larry-lindsay-1,10,30,49.68381378097675,58.06602768903089,0,88.3981841763943,3.65,1.75,89.08084535390809
1960,houston,don-sessions-1,10,133,89.16239240872635,106.41800187369381,89.58804353541196,119.63664023872911,3.65,1.75,89.08084535390809
1960,indiana,dean-eickstead-1,9,17,42.39342869482179,51.23473031385078,0,155.9967956054017,-1.76,13.46,48.6469864698647
1960,indiana,willie-hunter-1,9,19,182.75827394274847,126.06440221960654,125.42326094957672,139.5760802785173,-1.76,13.46,48.6469864698647
1960,indiana,joe-maroon-1,9,10,50.77576573220701,43.54952076677316,238.3041958041958,265.19455252918294,-1.76,13.46,48.6469864698647
1960,indiana,woody-moore-1,9,51,73.22501320014673,55.50429117333834,93.45262580556698,77.99839780270085,-1.76,13.46,48.6469864698647
1960,iowa,wilburn-hollis-1,9,63,75.13669378703443,76.03884578325473,113.47818847818847,126.28312025199185,26.51,14.95,164.26255171642626
1960,iowa,matt-szykowny-1,9,36,101.46053546847817,102.8252573659922,66.19560994560995,36.832576740164285,26.51,14.95,164.26255171642626
1960,iowa-state,john-cooper-2,10,11,159.32571652041497,98.9761835608481,216.64017800381438,361.62893526706756,6.47,2.87,116.87912333668793
1960,iowa-state,dave-hoppmann-1,10,40,87.62914408622822,92.54273162939297,178.72814685314685,198.89591439688715,6.47,2.87,116.87912333668793
1960,iowa-state,paul-sullivan-1,10,15,135.40204195255205,116.13205537806178,158.86946386946386,0,6.47,2.87,116.87912333668793
1960,kansas,rodger-mcfarland-1,10,11,148.90253880412615,158.36189369735695,216.64017800381438,0,19.49,9.29,138.35961086883597
1960,kansas,hugh-smith-2,10,1,0,0,0,0,19.49,9.29,138.35961086883597
1960,kansas,con-keating-1,10,1,278.4477475637159,217.7476038338658,0,0,19.49,9.29,138.35961086883597
1960,kansas,john-hadl-1,10,87,106.55944903384935,107.62237890639345,82.17386062213649,76.20533118654681,19.49,9.29,138.35961086883597
1960,kansas,bert-coan-1,9,4,131.034234147631,108.8738019169329,0,0,19.49,9.29,138.35961086883597
1960,kansas,bill-crank-1,10,1,49.13783780536162,217.7476038338658,0,0,19.49,9.29,138.35961086883597
1960,kentucky,jerry-woolum-1,10,125,100.50325759123298,109.74479233226837,57.19300699300699,84.86225680933852,10.99,4.69,130.14648328301465
1960,kentucky,leeman-bennett-1,10,8,157.65056295886853,136.09225239616615,297.88024475524475,0,10.99,4.69,130.14648328301465
1960,kentucky,tom-rodgers-1,10,20,196.55135122144648,119.7611821086262,357.4562937062937,198.89591439688715,10.99,4.69,130.14648328301465
1960,kentucky,jerry-eisaman-1,10,67,134.21230325942054,113.74874827142243,213.4067425112201,59.37191474533945,10.99,4.69,130.14648328301465
1960,louisiana-state,lynn-amedee-1,10,67,107.07648238183279,100.74889132611702,142.27116167414675,79.16255299378594,11.2,7.3,66.33679973163368
1960,louisiana-state,jimmy-field-1,10,38,95.68947362096736,114.6040020178241,0,69.78804013925865,11.2,7.3,66.33679973163368
1960,louisiana-state,darryl-jenkins-1,10,12,81.89639634226937,108.8738019169329,0,110.49773022049287,11.2,7.3,66.33679973163368
1960,louisiana-state,jerry-stovall-1,10,4,0,0,0,0,11.2,7.3,66.33679973163368
1960,louisiana-state,wendell-harris-1,10,2,0,0,0,0,11.2,7.3,66.33679973163368
1960,maryland,gary-collins-1,10,2,-57.327477439588556,108.8738019169329,0,0,-0.32,-2.32,108.03421670580344
1960,maryland,murnis-banner-1,10,1,0,0,0,0,-0.32,-2.32,108.03421670580344
1960,maryland,dale-betty-1,10,132,98.772017406737,135.26745086649242,108.32008900190719,80.36198561490392,-0.32,-2.32,108.03421670580344
1960,maryland,everett-cloud-1,10,1,0,0,0,1325.9727626459144,-0.32,-2.32,108.03421670580344
1960,maryland,dick-novak-1,10,46,102.90460236050369,104.14015835532713,51.80525995743387,144.12747420064287,-0.32,-2.32,108.03421670580344
1960,memphis,james-earl-wright-1,10,82,159.99759382965308,106.21834333359308,377.79933481152995,97.02239726677422,4.27,-8.93,191.4290506541429
1960,memphis,jack-carter-2,10,19,66.379184403734115,91.68320161425929,125.42326094957672,0,4.27,-8.93,191.4290506541429
1960,memphis,russell-vollmer-1,10,27,50.957757724078725,56.45308247544669,0,245.55051160109525,4.27,-8.93,191.4290506541429
1960,miami-fl,bobby-weaver-2,10,20,79.43950445200129,97.98642172523962,119.1520979020979,66.29863813229574,5.74,3.34,102.979984345298
1960,miami-fl,eddie-johns-1,10,91,118.25479647663953,129.2128638135028,104.74909705678937,72.85564629922607,5.74,3.34,102.979984345298
1960,michigan,dave-glinka-1,9,124,99.72867619098932,94.82556941152221,96.09040153394992,117.62661604116984,18.44,12.88,93.50329866935031
1960,michigan,don-hannah-1,9,9,94.63583577328906,96.77671281505147,0,0,18.44,12.88,93.50329866935031
1960,michigan,john-stamos-1,9,12,75.07169664708026,54.43690095846645,0,0,18.44,12.88,93.50329866935031
1960,michigan-state,gary-ballman-1,9,1,163.79279268453874,217.7476038338658,0,0,19.69,12.25,135.20071564352008
1960,michigan-state,tom-wilson-2,9,109,114.35441764489356,91.89348418676907,174.90216205812536,72.98932638417878,19.69,12.25,135.20071564352008
1960,michigan-state,pete-smith-2,9,7,114.65495487917711,124.42720219078048,340.43456543456546,0,19.69,12.25,135.20071564352008
1960,michigan-state,herb-adderley-1,9,1,0,0,0,0,19.69,12.25,135.20071564352008
1960,minnesota,sandy-stephens-1,10,62,86.12330712122521,77.26527877975884,76.87232122715993,106.93328731015438,21.49,10.99,144.04562227440456
1960,minnesota,robert-johnson-6,10,45,85.53623617970358,91.9378771742989,0,117.86424556852573,21.49,10.99,144.04562227440456
1960,minnesota,joe-salem-1,10,13,186.4717947485518,117.24870975669697,183.3109198493814,0,21.49,10.99,144.04562227440456
1960,mississippi,jake-gibbs-1,10,109,145.7605586275253,131.84717296362518,262.35324308718805,60.82443865348232,21.64,6.1,161.10365649111037
1960,mississippi,doug-elmore-1,10,39,118.85477007621658,111.66543786352092,244.41455979917518,169.99650803152747,21.64,6.1,161.10365649111037
1960,mississippi,glynn-griffing-1,10,22,67.00614246185675,89.0785652047633,216.64017800381438,120.54297842235586,21.64,6.1,161.10365649111037
1960,mississippi-state,billy-tohill-1,9,1,0,0,0,1325.9727626459144,5.64,8.53,70.75925304707593
1960,mississippi-state,billy-hill-1,9,30,105.91933926933505,137.90681576144834,79.43473193473193,44.19909208819715,5.64,8.53,70.75925304707593
1960,mississippi-state,charlie-furlow-1,9,114,86.06305510354272,120.33420211871533,41.80775364985891,93.0507201856782,5.64,8.53,70.75925304707593
1960,mississippi-state,john-correro-1,9,11,75.94029479010433,98.9761835608481,216.64017800381438,0,5.64,8.53,70.75925304707593
1960,missouri,ron-taylor-1,10,44,112.42141679711521,113.82261109497531,216.64017800381438,120.54297842235586,21.88,6.15,169.31678407693167
1960,missouri,donnie-smith-2,10,14,62.00727151628966,46.660200821542674,170.21728271728273,94.71234018899388,21.88,6.15,169.31678407693167
1960,missouri,jim-johnson-3,10,14,167.30263824206457,124.42720219078048,170.21728271728273,284.1370205669817,21.88,6.15,169.31678407693167
1960,navy,vic-meyer-1,10,1,0,0,0,0,12.05,-0.22,150.36341272503634
1960,navy,harry-dietz-1,10,46,104.68495880272695,99.40651479372134,0,28.825494840128574,12.05,-0.22,150.36341272503634
1960,navy,joe-bellino-1,10,14,131.034234147631,77.7670013692378,340.43456543456546,189.42468037798776,12.05,-0.22,150.36341272503634
1960,navy,ron-klemick-1,10,17,75.15198723172954,64.04341289231348,0,155.9967956054017,12.05,-0.22,150.36341272503634
1960,navy,hal-spooner-1,10,111,118.78666496491323,127.50985810091242,171.75077175077175,59.72850282188803,12.05,-0.22,150.36341272503634
1960,navy,jim-stewart-1,10,7,11.699485191752768,31.10680054769512,0,189.42468037798776,12.05,-0.22,150.36341272503634
1960,navy,walt-strobach-1,10,2,24.56891890268081,108.8738019169329,1191.520979020979,0,12.05,-0.22,150.36341272503634
1960,new-mexico,bill-pendleton-1,10,11,181.6610973410339,118.7714202730177,216.64017800381438,0,-1.8,-3.6,147.83629654478364
1960,new-mexico,jay-mcnitt-1,10,9,116.47487479789422,72.58253461128861,0,0,-1.8,-3.6,147.83629654478364
1960,new-mexico,jim-cromartie-1,10,57,98.56303138736278,114.6040020178241,167.23101459943564,162.83876032493686,-1.8,-3.6,147.83629654478364
1960,new-mexico,billy-brown-1,10,1,0,0,0,0,-1.8,-3.6,147.83629654478364
1960,new-mexico,mike-bright-2,10,1,0,0,0,0,-1.8,-3.6,147.83629654478364
1960,new-mexico,bob-morgan-3,10,1,245.68918902680812,217.7476038338658,0,0,-1.8,-3.6,147.83629654478364
1960,new-mexico,george-friberg-1,10,46,88.30567953427307,75.73829698569246,0,86.47648452038572,-1.8,-3.6,147.83629654478364
1960,new-mexico-state,charley-johnson-1,10,199,124.36729132981812,119.2687880296049,155.6761078117862,39.97907827073109,11.26,-7.83,226.17689813261765
1960,north-carolina,ward-marslender-1,10,24,94.86332576312869,90.72816826411076,0,110.49773022049287,-6.55,-1.25,73.91814827239182
1960,north-carolina,ray-farris-1,10,143,99.07745851197623,95.93076252820663,49.99388723164947,148.3605888275149,-6.55,-1.25,73.91814827239182
1960,north-carolina,john-flournoy-1,10,1,0,0,0,1325.9727626459144,-6.55,-1.25,73.91814827239182
1960,northwestern,bobby-eickhoff-1,9,2,49.13783780536162,108.8738019169329,0,662.9863813229572,15.46,12.79,75.18170636251817
1960,northwestern,fred-quinn-1,9,19,121.55149351852612,114.6040020178241,0,69.78804013925865,15.46,12.79,75.18170636251817
1960,northwestern,dick-thornton-1,8,128,115.2947704756011,91.86227036741215,111.70509178321677,113.95078428988327,15.46,12.79,75.18170636251817
1960,northwestern,albert-kimbrough-1,9,1,0,0,0,0,15.46,12.79,75.18170636251817
1960,notre-dame,clay-schulz-1,10,1,0,0,0,1325.9727626459144,2.51,9.81,70.12747400201275
1960,notre-dame,ed-rutkowski-1,10,3,0,0,0,441.9909208819715,2.51,9.81,70.12747400201275
1960,notre-dame,norb-rascher-1,10,30,60.057357317664206,79.84078807241745,0,132.59727626459147,2.51,9.81,70.12747400201275
1960,notre-dame,george-haffner-1,10,108,83.10967628808078,60.48544550940718,66.19560994560995,135.0527813806024,2.51,9.81,70.12747400201275
1960,notre-dame,daryle-lamonica-1,10,31,127.86405106341412,105.36174379058023,0,213.86657462030877,2.51,9.81,70.12747400201275
1960,ohio-state,william-mrukowski-1,9,7,121.6746459942288,93.32040164308535,0,0,22.96,11.4,146.57273845465727
1960,ohio-state,john-mummey-1,4,1,0,0,0,0,22.96,11.4,146.57273845465727
1960,ohio-state,michael-benis-1,3,2,0,0,0,662.9863813229572,22.96,11.4,146.57273845465727
1960,ohio-state,jack-wallace-2,5,11,37.22563470103154,79.18094684867847,0,120.54297842235586,22.96,11.4,146.57273845465727
1960,ohio-state,tom-matte-1,9,95,127.06872443000532,114.6040020178241,200.67721751932277,55.83043211140692,22.96,11.4,146.57273845465727
1960,oklahoma,melvin-sandersfeld-1,10,4,0,0,0,0,5.9,10,85.9219501285922
1960,oklahoma,monte-deere-1,10,3,27.29879878075646,72.58253461128861,0,0,5.9,10,85.9219501285922
1960,oklahoma,mike-mcclellan-1,10,2,65.5171170738155,108.8738019169329,0,0,5.9,10,85.9219501285922
1960,oklahoma,jimmy-carpenter-1,10,40,146.18506747095083,136.09225239616615,178.72814685314685,99.44795719844358,5.9,10,85.9219501285922
1960,oklahoma,bennett-watts-1,10,20,63.879189146970106,54.43690095846645,0,132.59727626459147,5.9,10,85.9219501285922
1960,oklahoma,bob-cornell-1,10,7,201.23114529814762,155.5340027384756,0,0,5.9,10,85.9219501285922
1960,oklahoma,billy-meacham-1,10,7,16.379279268453875,31.10680054769512,0,378.8493607559755,5.9,10,85.9219501285922
1960,oklahoma-state,jack-leake-1,10,8,40.948198171134685,54.43690095846645,0,165.7465953307393,5.51,7.51,64.44146259644414
1960,oklahoma-state,lonnie-buchner-1,10,2,0,0,0,0,5.51,7.51,64.44146259644414
1960,oklahoma-state,ron-holliday-1,10,16,64.49341211953713,13.609225239616613,148.94012237762237,82.87329766536965,5.51,7.51,64.44146259644414
1960,oklahoma-state,john-maisel-1,10,19,74.99985770292037,114.6040020178241,0,209.36412041777595,5.51,7.51,64.44146259644414
1960,oklahoma-state,chester-pittman-1,10,1,0,0,0,0,5.51,7.51,64.44146259644414
1960,oklahoma-state,jim-elliott-1,10,30,49.13783780536162,72.58253461128861,0,132.59727626459147,5.51,7.51,64.44146259644414
1960,oregon,dick-arbuckle-1,11,8,61.42229725670203,81.6553514376997,0,0,6.59,0.5,118.14268142681426
