cfbref_id,pfr_id,av,predicted_av,comp_1,comp_2,comp_3
charles-sims-1,SimsCh00,14,11.221071460685378,delone-carter-1,edwin-baker-1,peyton-hillis-1
charles-way-1,WayxCh00,1,17.953870910478148,bob-perryman-1,leonard-russell-1,rex-burkhead-1
charlie-garner-1,GarnCh00,12,18.513930773255236,johnny-johnson-2,jerome-harrison-1,corey-dillon-1
chester-taylor-1,TaylCh01,16,9.753964896349975,garrett-wolfe-1,kalen-ballage-1,eric-ball-1
chris-brown-1,BrowCh03,20,20.847949609783964,terrence-flagler-1,eddie-george-1,olandis-gary-1
chris-carson-1,CarsCh00,29,21.09819873524939,alvin-kamara-1,brandon-jackson-2,jamaal-charles-1
chris-fuamatu-maafala-1,FuamCh00,7,13.705842564235619,napoleon-kaufman-1,donnell-bennett-1,rodney-culver-1
chris-henry-1,HenrCh01,1,4.858463446375671,james-stewart-4,kadeem-carey-1,christine-michael-1
chris-howard-3,HowaCh00,1,15.364575295065057,steve-slaton-1,david-cobb-1,isaiah-pead-1
chris-johnson-1,JohnCh04,50,12.03706118100269,sammy-morris-1,ben-tate-1,marvin-allen-1
chris-mclemore-1,McLeCh20,2,6.415833817352545,steve-slaton-1,carlos-hyde-1,chris-howard-3
chris-ogbonnaya-1,OgboCh00,6,11.190179492533392,ciatrick-fason-1,isaiah-pead-1,deshaun-foster-1
chris-perry-1,PerrCh00,9,11.734110770127227,julius-jones-1,derrius-guice-1,warrick-dunn-1
chris-rainey-1,RainCh00,1,14.88463983540044,kendall-hunter-1,jerome-bettis-1,troy-stradford-1
chris-thompson-1,ThomCh03,8,16.15743615897734,jerome-harrison-1,kareem-hunt-1,michael-turner-2
chris-warren-2,WarrCh00,15,14.025930690236208,tiki-barber-1,derek-brown-2,tony-jordan-1
chris-wells-1,WellCh00,15,15.041635590621478,jonathan-linton-1,darren-lewis-1,antonio-pittman-1
christian-mccaffrey-1,McCaCh01,43,16.21502914045617,byron-hanspard-1,antonio-pittman-1,ronnie-hillman-1
christine-michael-1,MichCh00,4,19.560768309916934,thurman-thomas-1,derrius-guice-1,jay-ajayi-1
chuck-levy-1,LevyCh00,3,12.914849923524109,gary-brown-3,kolby-smith-1,shawn-bryson-1
ciatrick-fason-1,FasoCi00,1,20.69736994422971,robert-delpino-1,trung-canidate-1,reggie-bush-1
cleveland-gary-1,GaryCl00,21,11.219299396930355,eddie-lacy-1,chris-ogbonnaya-1,carlos-hyde-1
clinton-portis-1,PortCl00,51,8.855945989621404,jalen-parmele-1,lars-tate-1,jamal-anderson-1
corey-dillon-1,DillCo00,39,16.598359355100108,michael-bennett-1,ricky-ervins-1,lee-suggs-1
correll-buckhalter-1,BuckCo00,18,15.663138630617206,michael-turner-2,laurence-maroney-1,mario-bates-1
craig-heyward-2,HeywCr00,2,13.088432372918383,vick-ballard-1,napoleon-kaufman-1,chris-fuamatu-maafala-1
craig-taylor-1,TaylCr00,5,12.48258442445418,james-stewart-3,musa-smith-1,shaun-alexander-1
curtis-enis-1,EnisCu00,9,11.178272665303682,dwayne-wright-1,bam-morris-1,stepfan-taylor-1
curtis-martin-2,MartCu00,50,15.461105789726744,lorenzo-white-1,bilal-powell-1,tony-jordan-1
curvin-richards-1,RichCu00,2,21.2363009606596,blair-thomas-1,kareem-hunt-1,bilal-powell-1
cyrus-gray-1,GrayCy00,1,10.330986725389337,theo-riddick-1,sedrick-shaw-1,ickey-woods-1
dalvin-cook-1,CookDa01,38,9.252555758830551,tre-mason-1,michael-turner-2,garrett-wolfe-1
dan-herron-1,HerrDa00,5,14.435476700413243,steven-jackson-3,dana-wright-1,joseph-randle-1
dana-wright-1,WrigDa20,1,16.480086465355875,tommie-agee-1,tim-worley-1,fred-taylor-2
daniel-thomas-1,ThomDa03,12,11.142180511471931,scott-lockwood-1,cedric-houston-1,frank-gore-1
darel-scott-1,ScotDa01,1,12.145638633282182,rondell-mealey-1,joseph-randle-1,jordan-wilkins-1
darnell-autry-1,AutrDa00,7,15.189033551244577,sean-bennett-1,dion-lewis-1,leshon-johnson-1
darrell-thompson-1,ThomDa01,13,10.554021042847948,lorenzo-booker-1,pat-chaffey-1,alex-collins-1
darren-lewis-1,LewiDa00,5,8.825595417321646,darrell-thompson-1,tracy-johnson-1,bam-morris-1
darren-mcfadden-1,McFaDa00,26,14.065754740576006,chris-wells-1,antonio-pittman-1,jonathan-linton-1
darren-sproles-1,SproDa00,13,11.905287389550397,eric-ball-1,chester-taylor-1,leon-washington-1
david-cobb-1,CobbDa00,1,10.576809926820879,john-avery-1,tavian-banks-1,mikel-leshoure-1
david-mccluskey-1,McClDa22,1,15.128586627526339,todd-gurley-1,steve-slaton-1,james-jackson-1
david-wilson-1,WilsDa01,5,14.171868343579552,jonathan-linton-1,sammy-morris-1,antonio-pittman-1
deandre-washington-1,WashDe00,12,12.919817105097104,leveon-bell-1,cyrus-gray-1,alvin-pearman-1
deangelo-williams-1,WillDe02,34,16.77042522670971,freddie-bradley-1,kevan-barlow-1,ricky-watters-1
delone-carter-1,CartDe01,3,18.169010346027356,joseph-randle-1,steven-jackson-3,devonta-freeman-1
demarco-murray-1,MurrDe00,43,12.247423033679949,charles-sims-1,peyton-hillis-1,doug-chapman-1
demond-parker-1,ParkDe00,2,18.690634050670603,curvin-richards-1,ryan-mathews-1,blair-thomas-1
derek-brown-2,BrowDe01,18,18.25051905860888,correll-buckhalter-1,devontae-booker-1,christine-michael-1
derrick-fenner-2,FennDe00,15,16.085637663951783,tiki-barber-1,harvey-williams-1,doug-martin-1
derrick-henry-2,HenrDe00,30,8.269728985193119,nick-bell-1,travis-prentice-1,rudy-harris-1
derrick-lassic-1,LassDe00,3,19.068842492845647,kenyan-drake-1,saquon-barkley-1,greg-hill-4
derrius-guice-1,GuicDe00,2,17.534321012704336,terrell-davis-1,dion-lewis-1,rodney-culver-1
deshaun-foster-1,FostDe00,26,15.393569738533895,chris-perry-1,shawn-bryson-1,thurman-thomas-1
deshawn-wynn-1,WynnDe00,3,8.00389845495008,rondell-mealey-1,jonathan-stewart-1,shawn-bryson-1
deuce-mcallister-1,McAlDe00,44,12.230756273551036,theo-riddick-1,ickey-woods-1,sedrick-shaw-1
devonta-freeman-1,FreeDe00,40,13.90461349438959,lee-suggs-1,felix-jones-1,rodney-hampton-1
devontae-booker-1,BookDe00,12,14.239137956690627,tyrone-wheatley-1,dan-herron-1,harold-green-1
dexter-carter-1,CartDe00,15,12.035057246800097,glen-coffee-1,michael-turner-2,chris-thompson-1
dion-lewis-1,LewiDi00,11,14.396621254773967,leroy-thompson-1,ahmad-bradshaw-1,lamont-jordan-1
dj-dozier-1,DoziDJ00,8,19.952697231791948,terrell-davis-1,mark-walton-1,blair-thomas-1
domanick-davis-1,DaviDo01,35,10.858204722374776,kolby-smith-1,lamar-smith-2,mike-dingle-1
donald-brown-1,BrowDo00,17,18.471527019367976,mark-green-3,ben-tate-1,mark-walton-1
donnell-bennett-1,BennDo00,5,10.536753085957356,rudi-johnson-1,rex-burkhead-1,bob-perryman-1
donta-foreman-1,ForeDO00,8,9.218011882811464,jay-graham-1,chris-fuamatu-maafala-1,rodney-culver-1
dorsey-levens-1,LeveDo00,30,12.002565336674122,jordan-todman-1,natrone-means-1,eddie-hunter-1
doug-chapman-1,ChapDo00,3,12.397972999440798,doug-chapman-1,javorius-allen-1,christine-michael-1
doug-martin-1,MartDo00,31,11.031532431189255,kendall-hunter-1,anthony-allen-1,doug-chapman-1
duce-staley-1,StalDu00,22,14.61540880132904,curtis-enis-1,bam-morris-1,alonzo-highsmith-3
duke-johnson-1,JohnDu00,20,13.155195287286432,george-jones-2,terrell-davis-1,lars-tate-1
dwayne-wright-1,WrigDw01,1,10.380431979906776,harold-green-1,artose-pinner-1,jordan-todman-1
eddie-george-1,GeorEd00,49,10.06674867642547,curtis-enis-1,bam-morris-1,stepfan-taylor-1
eddie-hunter-1,HuntEd20,4,15.271343638186975,robert-delpino-1,terrence-flagler-1,trung-canidate-1
eddie-lacy-1,LacyEd00,36,11.372828144329102,rashaan-salaam-1,musa-smith-1,natrone-means-1
edgar-bennett-1,BennEd00,3,12.43151667783567,cleveland-gary-1,alonzo-highsmith-3,jonathan-dwyer-1
edgerrin-james-1,JameEd00,57,13.92860914328581,jalen-parmele-1,clinton-portis-1,jacquizz-rodgers-1
edwin-baker-1,BakeEd01,1,11.922206389600344,jermaine-fazande-1,leroy-thompson-1,royce-freeman-1
elijah-mcguire-1,McGuEl00,6,11.66511815621805,shane-vereen-1,skip-hicks-1,michael-hart-1
emmitt-smith-1,SmitEm00,66,15.993795558206031,rodney-culver-1,trent-richardson-1,dj-dozier-1
eric-ball-1,BallEr00,1,11.29530866965613,james-rouse-1,ray-zellars-1,gaston-green-1
eric-bieniemy-1,BienEr00,7,17.464832419562637,leon-washington-1,darren-sproles-1,tre-mason-1
eric-metcalf-1,MetcEr00,26,7.170577217085801,leroy-thompson-1,sean-bennett-1,paul-palmer-2
ernie-thompson-1,ThomEr00,1,8.169351502271734,leonard-henry-1,sony-michel-1,david-cobb-1
errict-rhett-1,RhetEr00,19,15.353160418723222,lendale-white-1,deandre-washington-1,brad-muster-1
evan-royster-1,RoysEv00,4,9.865506540059851,cedric-houston-1,skip-hicks-1,james-jackson-1
ezekiel-elliott-1,ElliEz00,51,14.998037896038973,toby-gerhart-1,lars-tate-1,laurence-maroney-1
felix-jones-1,JoneFe00,23,17.173605827877502,melvin-bratton-1,marshall-faulk-1,randy-baldwin-1
frank-gore-1,GoreFr00,39,14.356581440565867,terrence-flagler-1,trung-canidate-1,rod-bernstine-1
frank-moreau-1,MoreFr00,1,9.409805144177584,scott-lockwood-1,daniel-thomas-1,rashaan-salaam-1
fred-taylor-2,TaylFr00,34,16.17299878947961,stepfan-taylor-1,curtis-enis-1,alonzo-highsmith-3
freddie-bradley-1,BradFr00,1,9.239525796825696,dana-wright-1,artose-pinner-1,antowain-smith-1
garrett-wolfe-1,WolfGa00,2,18.735406540757683,deangelo-williams-1,troy-stradford-1,lamont-warren-1
garrison-hearst-1,HearGa00,18,12.119899675892633,trung-canidate-1,wendell-smallwood-1,chester-taylor-1
gary-brown-3,BrowGa00,15,11.035834099059985,mike-davis-9,duce-staley-1,domanick-davis-1
gary-downs-1,DownGa00,2,8.202629334294128,rex-burkhead-1,chuck-levy-1,bob-perryman-1
gaston-green-1,GreeGa00,12,22.202082263438943,chris-brown-1,kevin-faulk-1,larry-johnson-1
george-jones-2,JoneGe00,4,12.857135991712397,james-rouse-1,rashaan-salaam-1,eric-ball-1
giovani-bernard-1,BernGi00,30,14.480321378192743,duke-johnson-1,jeremy-langford-1,brandon-jackson-2
glen-coffee-1,CoffGl00,2,16.246141177650582,mike-dingle-1,jamaal-charles-1,maurice-drew-1
greg-hill-4,HillGr00,20,22.11432433329479,jay-ajayi-1,thurman-thomas-1,olandis-gary-1
greg-jones-1,JoneGr01,1,10.268575335313363,jonathan-stewart-1,frank-moreau-1,scott-lockwood-1
greg-lewis-2,LewiGr00,5,13.304790110732881,alvin-blount-1,terrence-flagler-1,kalen-ballage-1
harold-green-1,GreeHa00,15,13.90045836777795,julius-jones-1,warrick-dunn-1,lamar-smith-2
harvey-williams-1,WillHa00,19,7.317868498009035,andre-ellington-1,dwayne-wright-1,daniel-thomas-1
ickey-woods-1,WoodIc00,2,14.585044289597638,duce-staley-1,derrick-fenner-2,eddie-hunter-1
isaiah-pead-1,PeadIs00,1,13.166748167079165,deuce-mcallister-1,blair-thomas-1,theo-riddick-1
jacob-hester-1,HestJa00,5,11.978906776807346,chris-howard-3,jonathan-stewart-1,carlos-hyde-1
jacquizz-rodgers-1,RodgJa00,18,14.272723614626642,sean-bennett-1,darnell-autry-1,justin-jackson-5
jahvid-best-1,BestJa00,13,21.164460406639954,rashaan-shehee-1,edgerrin-james-1,randy-baldwin-1
jalen-parmele-1,ParmJa00,1,21.40536769067262,mario-bates-1,mark-walton-1,bilal-powell-1
jamaal-charles-1,CharJa00,31,22.355644117537967,lamical-perine-1,clinton-portis-1,edgerrin-james-1
jamaal-williams-1,WillJa06,22,14.7116127324866,brian-calhoun-1,mike-dingle-1,glen-coffee-1
jamal-anderson-1,AndeJa00,22,12.112825089387005,jay-graham-1,tim-manoa-1,rodney-culver-1
jamal-lewis-2,LewiJa00,41,13.519459064556882,aaron-hayden-1,toby-gerhart-1,duke-johnson-1
james-conner-1,ConnJa00,21,15.329332184852356,shonn-greene-1,shane-vereen-1,kerwynn-williams-1
james-davis-1,DaviJa03,2,15.527941618401941,stevan-ridley-1,jonathan-stewart-1,carnell-williams-1
james-jackson-1,JackJa00,9,12.3254349135814,leonard-fournette-1,sherman-williams-2,tyrone-wheatley-1
james-joseph-1,JoseJa00,3,9.661486347409571,cedric-houston-1,todd-gurley-1,david-mccluskey-1
james-primus-1,PrimJa00,1,10.373554427342578,saquon-barkley-1,greg-jones-1,derrick-lassic-1
james-rouse-1,RousJa20,1,13.73111209175885,james-rouse-1,robert-drummond-1,carlos-hyde-1
james-stewart-3,StewJa00,21,10.919446055963109,rashaan-salaam-1,james-rouse-1,george-jones-2
james-stewart-4,StewJa20,1,10.503857314395205,robert-drummond-1,carlos-hyde-1,steve-slaton-1
jamie-harper-1,HarpJa01,1,9.575137854691809,sony-michel-1,mark-ingram-1,lamar-smith-2
jamie-morris-1,MorrJa00,5,10.069793259144001,sedrick-irvin-1,stevan-ridley-1,thomas-jones-1
jason-snelling-1,SnelJa00,14,13.227164932449707,steve-slaton-1,jonathan-dwyer-1,david-mccluskey-1
javon-ringer-1,RingJa00,5,14.94783745433174,theo-riddick-1,chris-perry-1,amos-zereoue-1
javorius-allen-1,AlleJa01,14,10.646230093454117,andre-ellington-1,harvey-williams-1,cameron-artis-payne-1
jay-ajayi-1,AjayJa00,22,18.182383551992302,kenneth-darby-1,shawn-bryson-1,deshaun-foster-1
jay-graham-1,GrahJa00,3,19.598711135746907,olandis-gary-1,greg-hill-4,travis-henry-1
jerald-moore-1,MoorJe00,5,13.274810107526715,donta-foreman-1,jerald-moore-1,rodney-culver-1
jeremy-hill-2,HillJe01,22,17.501219541156384,jerald-moore-1,toby-gerhart-1,verron-haynes-1
jeremy-langford-1,LangJe00,7,12.661680551806903,michael-hart-1,carnell-williams-1,ray-zellars-1
jeremy-mcnichols-1,McNiJe00,2,14.428186574796857,giovani-bernard-1,steve-smith-14,paul-palmer-2
jerious-norwood-1,NorwJe00,21,17.79066068976979,lesean-mccoy-1,joe-montgomery-1,donald-brown-1
jermaine-fazande-1,FazaJe00,5,9.22668457997627,jason-snelling-1,marlon-mack-1,scottie-graham-1
jermar-jefferson-1,JeffJe00,1,22.69234493230261,royce-freeman-1,trent-richardson-1,rodney-culver-1
jerome-bettis-1,BettJe00,36,16.617947862531427,jamal-anderson-1,ricky-ervins-1,stepfan-taylor-1
jerome-harrison-1,HarrJe00,10,19.305144940257907,natrone-means-1,tashard-choice-1,mewelde-moore-1
joe-mcknight-1,McKnJo00,7,13.65517491523429,chris-thompson-1,isaiah-pead-1,michael-turner-2
joe-montgomery-1,MontJo00,2,16.01299909636893,kenyan-drake-1,tracy-johnson-1,charlie-garner-1
john-avery-1,AverJo00,4,11.731959328458588,cedric-peerman-1,bilal-powell-1,tony-jordan-1
john-kelly-6,KellJo00,1,8.383327989381053,david-cobb-1,craig-heyward-2,donnell-bennett-1
johnathan-franklin-1,FranJo01,1,15.986065284050389,steven-jackson-3,joseph-randle-1,skip-hicks-1
johnny-johnson-2,JohnJo00,31,14.641703116728053,paul-smith-6,lee-suggs-1,alonzo-highsmith-3
jon-vaughn-1,VaugJo00,10,17.903471094723006,charlie-garner-1,laurence-maroney-1,rodney-culver-1
jonathan-dwyer-1,DwyeJo00,8,18.87606627344494,barry-foster-1,corey-dillon-1,ricky-ervins-1
jonathan-linton-1,LintJo00,9,11.171648219688318,david-mccluskey-1,chris-howard-3,lamar-smith-2
jonathan-stewart-1,StewJo00,28,15.771761710387025,chris-wells-1,mark-walton-1,antonio-pittman-1
jonathan-wells-1,WellJo00,11,5.595925934080086,scott-lockwood-1,skip-hicks-1,greg-jones-1
jonathan-williams-2,WillJo07,3,7.754627359918385,kerwynn-williams-1,ryan-moats-1,adrian-murrell-1
jordan-howard-1,HowaJo00,26,9.716791660347951,brian-hill-4,steve-smith-14,paul-palmer-2
jordan-todman-1,TodmJo00,4,12.530410260504615,montee-ball-1,mark-walton-1,marcus-murphy-1
jordan-wilkins-1,WilkJo01,8,13.380963107170375,dwayne-wright-1,harvey-williams-1,sherman-williams-2
joseph-addai-1,AddaJo00,46,13.97743242184957,leveon-bell-1,darel-scott-1,derrick-lassic-1
joseph-randle-1,RandJo01,7,14.997156940616785,jeremy-mcnichols-1,ryquell-armstead-1,devonta-freeman-1
julius-jones-1,JoneJu01,31,12.951732192708455,steven-jackson-3,timmy-smith-1,carnell-williams-1
june-henley-1,HenlJu00,4,12.686657766004704,chris-perry-1,harold-green-1,autry-denson-1
justin-fargas-1,FargJu00,3,18.002304773367904,mewelde-moore-1,moe-williams-1,chris-carson-1
justin-forsett-1,ForsJu00,6,14.923030339259732,aaron-hayden-1,frank-gore-1,evan-royster-1
justin-jackson-5,JackJu01,11,14.11169856403415,robert-edwards-1,javon-ringer-1,lorenzo-booker-1
kadeem-carey-1,CareKa00,3,13.71152481350374,ryquell-armstead-1,steve-smith-14,sean-bennett-1
kalen-ballage-1,BallKa00,7,10.678042692462533,chuck-levy-1,brian-calhoun-1,ryan-williams-2
kareem-hunt-1,HuntKa00,38,18.49189630855148,greg-lewis-2,amos-zereoue-1,autry-denson-1
karim-abdul-jabbar-1,AbduKa00,26,14.832533166521696,olandis-gary-1,maurice-drew-1,curvin-richards-1
karlos-williams-1,WillKa01,4,21.98609676444458,devonta-freeman-1,musa-smith-1,knowshon-moreno-1
keith-henderson-2,HendKe00,12,14.322615500895745,ciatrick-fason-1,jordan-wilkins-1,keith-jones-2
keith-jones-1,JoneKe00,2,22.523658710845204,barry-sanders-1,correll-buckhalter-1,laurence-maroney-1
keith-jones-2,JoneKe01,8,16.761840933027482,tim-worley-1,lorenzo-white-1,tony-jordan-1
keith-woodside-1,WoodKe00,17,12.87999812435755,keith-henderson-2,dwayne-wright-1,jordan-wilkins-1
ken-oxendine-1,OxenKe00,6,15.95363307187687,maurice-morris-1,thurman-thomas-1,autry-denson-1
kendall-hunter-1,HuntKe00,12,17.01727140091791,thurman-thomas-1,kevin-faulk-1,ronnie-hillman-1
kenjon-barner-1,BarnKe00,3,15.949492200349612,doug-martin-1,anthony-allen-1,doug-chapman-1
kenneth-darby-1,DarbKe00,4,6.609328832685318,sedrick-irvin-1,artose-pinner-1,dwayne-wright-1
