rk,player,g,att,yds,avg,td,rec,yds_2,avg_2,td_2,plays,yds_3,avg_3,td_3,school,player_link,player_id,season
10,Mike Nielsen,2,3,10,3.3,0,,,,,3,10,3.3,0,brigham-young,/cfb/players/mike-nielsen-1,mike-nielsen-1,2001
11,Rodney Wilkerson,9,1,15,15.0,0,15,292,19.5,3,16,307,19.2,3,brigham-young,/cfb/players/rodney-wilkerson-1,rodney-wilkerson-1,2001
12,Soren Halladay,13,1,12,12.0,0,27,390,14.4,2,28,402,14.4,2,brigham-young,/cfb/players/soren-halladay-1,soren-halladay-1,2001
13,Mike Rigell,13,1,9,9.0,0,25,320,12.8,3,26,329,12.7,3,brigham-young,/cfb/players/mike-rigell-1,mike-rigell-1,2001
14,Andrew Ord,12,1,7,7.0,0,17,183,10.8,1,18,190,10.6,1,brigham-young,/cfb/players/andrew-ord-1,andrew-ord-1,2001
15,Ryan Skinner,1,1,0,0.0,0,,,,,1,0,0.0,0,brigham-young,/cfb/players/ryan-skinner-1,ryan-skinner-1,2001
16,Justin Anderson,10,,1,,1,11,91,8.3,0,11,92,8.4,1,brigham-young,/cfb/players/justin-anderson-2,justin-anderson-2,2001
17,Kaonohi,13,,,,,1,7,7.0,0,1,7,7.0,0,brigham-young,/cfb/players/kaonohi-1,kaonohi-1,2001
18,Halverson,12,,,,,1,5,5.0,0,1,5,5.0,0,brigham-young,/cfb/players/halverson-1,halverson-1,2001
19,Doug Jolley,13,,,,,32,492,15.4,7,32,492,15.4,7,brigham-young,/cfb/players/doug-jolley-1,doug-jolley-1,2001
20,Spencer Nead,13,,,,,22,266,12.1,5,22,266,12.1,5,brigham-young,/cfb/players/spencer-nead-1,spencer-nead-1,2001
21,Toby Christensen,12,,,,,10,175,17.5,1,10,175,17.5,1,brigham-young,/cfb/players/toby-christensen-1,toby-christensen-1,2001
22,Gabriel Reid,11,,,,,5,79,15.8,3,5,79,15.8,3,brigham-young,/cfb/players/gabriel-reid-1,gabriel-reid-1,2001
23,Aissac Aiono,11,,,,,1,23,23.0,0,1,23,23.0,0,brigham-young,/cfb/players/aissac-aiono-1,aissac-aiono-1,2001
24,Ammon Kaonohi,4,,,,,1,7,7.0,0,1,7,7.0,0,brigham-young,/cfb/players/ammon-kaonohi-1,ammon-kaonohi-1,2001
25,Curtis Holder,6,,,,,1,6,6.0,0,1,6,6.0,0,brigham-young,/cfb/players/curtis-holder-1,curtis-holder-1,2001
26,Trever Halverson,1,,,,,1,5,5.0,0,1,5,5.0,0,brigham-young,/cfb/players/trever-halverson-1,trever-halverson-1,2001
27,Jason Kukahiko,7,,,,,1,4,4.0,0,1,4,4.0,0,brigham-young,/cfb/players/jason-kukahiko-1,jason-kukahiko-1,2001
1,Marcus Whalen,11,181,918,5.1,6,27,203,7.5,0,208,1121,5.4,6,brigham-young,/cfb/players/marcus-whalen-1,marcus-whalen-1,2002
2,Curtis Brown,12,72,299,4.2,4,15,114,7.6,0,87,413,4.7,4,brigham-young,/cfb/players/curtis-brown-3,curtis-brown-3,2002
3,Lance Pendleton,10,47,149,3.2,4,,,,,47,149,3.2,4,brigham-young,/cfb/players/lance-pendleton-1,lance-pendleton-1,2002
4,Matt Berry,7,41,-11,-0.3,1,,,,,41,-11,-0.3,1,brigham-young,/cfb/players/matt-berry-1,matt-berry-1,2002
5,Bret Engemann,8,38,-20,-0.5,1,,,,,38,-20,-0.5,1,brigham-young,/cfb/players/bret-engemann-1,bret-engemann-1,2002
6,Reno Mahe,12,15,64,4.3,1,59,771,13.1,2,74,835,11.3,3,brigham-young,/cfb/players/reno-mahe-1,reno-mahe-1,2002
7,Logan Deans,12,5,17,3.4,0,1,11,11.0,0,6,28,4.7,0,brigham-young,/cfb/players/logan-deans-1,logan-deans-1,2002
8,Toby Christensen,12,3,9,3.0,0,30,346,11.5,2,33,355,10.8,2,brigham-young,/cfb/players/toby-christensen-1,toby-christensen-1,2002
9,Jared Harper,4,2,9,4.5,0,,,,,2,9,4.5,0,brigham-young,/cfb/players/jared-harper-1,jared-harper-1,2002
10,Steve Later,3,2,3,1.5,0,,,,,2,3,1.5,0,brigham-young,/cfb/players/steve-later-1,steve-later-1,2002
11,Matt Payne,12,1,28,28.0,0,1,1,1.0,0,2,29,14.5,0,brigham-young,/cfb/players/matt-payne-1,matt-payne-1,2002
12,Justin Anderson,11,1,18,18.0,0,11,113,10.3,0,12,131,10.9,0,brigham-young,/cfb/players/justin-anderson-2,justin-anderson-2,2002
13,Rodney Wilkerson,12,1,6,6.0,0,27,371,13.7,1,28,377,13.5,1,brigham-young,/cfb/players/rodney-wilkerson-1,rodney-wilkerson-1,2002
14,Todd Mortensen,5,1,1,1.0,0,,,,,1,1,1.0,0,brigham-young,/cfb/players/todd-mortensen-1,todd-mortensen-1,2002
15,Andrew Ord,11,1,0,0.0,0,21,246,11.7,2,22,246,11.2,2,brigham-young,/cfb/players/andrew-ord-1,andrew-ord-1,2002
16,Spencer Nead,12,,,,,40,449,11.2,1,40,449,11.2,1,brigham-young,/cfb/players/spencer-nead-1,spencer-nead-1,2002
17,Gabriel Reid,12,,,,,18,192,10.7,5,18,192,10.7,5,brigham-young,/cfb/players/gabriel-reid-1,gabriel-reid-1,2002
18,David Christensen,8,,,,,11,117,10.6,1,11,117,10.6,1,brigham-young,/cfb/players/david-christensen-1,david-christensen-1,2002
19,Jason Kukahiko,11,,,,,9,131,14.6,2,9,131,14.6,2,brigham-young,/cfb/players/jason-kukahiko-1,jason-kukahiko-1,2002
20,Aissac Aiono,12,,,,,3,33,11.0,0,3,33,11.0,0,brigham-young,/cfb/players/aissac-aiono-1,aissac-aiono-1,2002
21,Kyle Wilson,12,,,,,2,22,11.0,0,2,22,11.0,0,brigham-young,/cfb/players/kyle-wilson-2,kyle-wilson-2,2002
22,Kish Beverley,9,,,,,2,9,4.5,0,2,9,4.5,0,brigham-young,/cfb/players/kish-beverley-1,kish-beverley-1,2002
1,Reynoldo Brathwaite,10,145,812,5.6,2,19,100,5.3,0,164,912,5.6,2,brigham-young,/cfb/players/reynoldo-brathwaite-1,reynoldo-brathwaite-1,2003
2,Reynaldo Brathwaite,10,145,812,5.6,2,19,100,5.3,0,164,912,5.6,2,brigham-young,/cfb/players/reynaldo-brathwaite-1,reynaldo-brathwaite-1,2003
3,John Beck,8,54,21,0.4,1,,,,,54,21,0.4,1,brigham-young,/cfb/players/john-beck-1,john-beck-1,2003
4,Marcus Whalen,9,45,139,3.1,0,7,44,6.3,0,52,183,3.5,0,brigham-young,/cfb/players/marcus-whalen-1,marcus-whalen-1,2003
5,Matt Berry,8,43,-100,-2.3,2,1,19,19.0,0,44,-81,-1.8,2,brigham-young,/cfb/players/matt-berry-1,matt-berry-1,2003
6,Naufahu Tahi,12,34,77,2.3,1,14,144,10.3,2,48,221,4.6,3,brigham-young,/cfb/players/naufahu-tahi-1,naufahu-tahi-1,2003
7,Tafui Vakapuna,8,30,157,5.2,1,6,29,4.8,0,36,186,5.2,1,brigham-young,/cfb/players/tafui-vakapuna-1,tafui-vakapuna-1,2003
8,Tom Stancil,6,16,76,4.8,0,2,8,4.0,0,18,84,4.7,0,brigham-young,/cfb/players/tom-stancil-1,tom-stancil-1,2003
9,Thomas Stancil,7,16,76,4.8,0,2,8,4.0,0,18,84,4.7,0,brigham-young,/cfb/players/thomas-stancil-1,thomas-stancil-1,2003
10,Curtis Brown,4,12,20,1.7,0,,,,,12,20,1.7,0,brigham-young,/cfb/players/curtis-brown-3,curtis-brown-3,2003
11,Jackson Brown,2,12,20,1.7,0,,,,,12,20,1.7,0,brigham-young,/cfb/players/jackson-brown-1,jackson-brown-1,2003
12,Todd Mortensen,4,6,4,0.7,0,,,,,6,4,0.7,0,brigham-young,/cfb/players/todd-mortensen-1,todd-mortensen-1,2003
13,Chris Hale,11,4,-13,-3.3,0,33,286,8.7,0,37,273,7.4,0,brigham-young,/cfb/players/chris-hale-1,chris-hale-1,2003
14,Rodney Wilkerson,11,1,12,12.0,0,21,274,13.0,0,22,286,13.0,0,brigham-young,/cfb/players/rodney-wilkerson-1,rodney-wilkerson-1,2003
15,Kyle Wilson,10,1,4,4.0,0,1,16,16.0,0,2,20,10.0,0,brigham-young,/cfb/players/kyle-wilson-2,kyle-wilson-2,2003
16,Toby Christensen,12,1,2,2.0,0,53,547,10.3,4,54,549,10.2,4,brigham-young,/cfb/players/toby-christensen-1,toby-christensen-1,2003
17,Daniel Coats,10,,,,,30,378,12.6,4,30,378,12.6,4,brigham-young,/cfb/players/daniel-coats-1,daniel-coats-1,2003
18,Justin Jory,9,,,,,17,213,12.5,1,17,213,12.5,1,brigham-young,/cfb/players/justin-jory-1,justin-jory-1,2003
19,Jason Kukahiko,7,,,,,11,139,12.6,0,11,139,12.6,0,brigham-young,/cfb/players/jason-kukahiko-1,jason-kukahiko-1,2003
20,David Christensen,7,,,,,11,115,10.5,0,11,115,10.5,0,brigham-young,/cfb/players/david-christensen-1,david-christensen-1,2003
21,Phillip Niu,7,,,,,8,152,19.0,2,8,152,19.0,2,brigham-young,/cfb/players/phillip-niu-1,phillip-niu-1,2003
22,Ryan Slater,3,,,,,5,67,13.4,0,5,67,13.4,0,brigham-young,/cfb/players/ryan-slater-1,ryan-slater-1,2003
23,Brett Cooper,11,,,,,4,38,9.5,0,4,38,9.5,0,brigham-young,/cfb/players/brett-cooper-1,brett-cooper-1,2003
24,Marc Hansen,5,,,,,1,8,8.0,0,1,8,8.0,0,brigham-young,/cfb/players/marc-hansen-1,marc-hansen-1,2003
25,Aissac Aiono,7,,,,,1,3,3.0,0,1,3,3.0,0,brigham-young,/cfb/players/aissac-aiono-1,aissac-aiono-1,2003
1,Curtis Brown,11,158,789,5.0,6,27,175,6.5,0,185,964,5.2,6,brigham-young,/cfb/players/curtis-brown-3,curtis-brown-3,2004
2,Naufahu Tahi,11,93,339,3.6,5,16,139,8.7,1,109,478,4.4,6,brigham-young,/cfb/players/naufahu-tahi-1,naufahu-tahi-1,2004
3,John Beck,11,90,-36,-0.4,0,,,,,90,-36,-0.4,0,brigham-young,/cfb/players/john-beck-1,john-beck-1,2004
4,Ray Hudson,5,12,38,3.2,0,,,,,12,38,3.2,0,brigham-young,/cfb/players/ray-hudson-1,ray-hudson-1,2004
5,Matt Berry,4,8,-35,-4.4,0,,,,,8,-35,-4.4,0,brigham-young,/cfb/players/matt-berry-1,matt-berry-1,2004
6,Austin Collie,11,6,19,3.2,0,53,771,14.5,8,59,790,13.4,8,brigham-young,/cfb/players/austin-collie-1,austin-collie-1,2004
7,Jason Beck,1,4,-5,-1.3,0,,,,,4,-5,-1.3,0,brigham-young,/cfb/players/jason-beck-1,jason-beck-1,2004
8,Matt Payne,11,2,44,22.0,0,,,,,2,44,22.0,0,brigham-young,/cfb/players/matt-payne-1,matt-payne-1,2004
9,Antwaun Harris,11,2,8,4.0,0,17,149,8.8,0,19,157,8.3,0,brigham-young,/cfb/players/antwaun-harris-1,antwaun-harris-1,2004
10,Jason Kukahiko,11,1,12,12.0,0,21,233,11.1,0,22,245,11.1,0,brigham-young,/cfb/players/jason-kukahiko-1,jason-kukahiko-1,2004
11,Eric Watterson,2,1,2,2.0,1,,,,,1,2,2.0,1,brigham-young,/cfb/players/eric-watterson-1,eric-watterson-1,2004
12,Todd Watkins,11,1,-4,-4.0,0,52,1042,20.0,6,53,1038,19.6,6,brigham-young,/cfb/players/todd-watkins-1,todd-watkins-1,2004
13,Dennis Pitta,11,,,,,17,176,10.4,2,17,176,10.4,2,brigham-young,/cfb/players/dennis-pitta-1,dennis-pitta-1,2004
14,Daniel Coats,11,,,,,13,160,12.3,0,13,160,12.3,0,brigham-young,/cfb/players/daniel-coats-1,daniel-coats-1,2004
15,Rodney Wilkerson,11,,,,,9,107,11.9,0,9,107,11.9,0,brigham-young,/cfb/players/rodney-wilkerson-1,rodney-wilkerson-1,2004
16,Chris Hale,11,,,,,5,31,6.2,0,5,31,6.2,0,brigham-young,/cfb/players/chris-hale-1,chris-hale-1,2004
17,Bryce Mahuika,11,,,,,1,50,50.0,0,1,50,50.0,0,brigham-young,/cfb/players/bryce-mahuika-1,bryce-mahuika-1,2004
18,Matt Allen,6,,,,,1,26,26.0,0,1,26,26.0,0,brigham-young,/cfb/players/matt-allen-1,matt-allen-1,2004
19,Riley Weber,10,,,,,1,12,12.0,1,1,12,12.0,1,brigham-young,/cfb/players/riley-weber-1,riley-weber-1,2004
20,Jeremy Gillespie,8,,,,,1,4,4.0,0,1,4,4.0,0,brigham-young,/cfb/players/jeremy-gillespie-1,jeremy-gillespie-1,2004
1,Curtis Brown,12,210,1123,5.3,14,53,454,8.6,2,263,1577,6.0,16,brigham-young,/cfb/players/curtis-brown-3,curtis-brown-3,2005
2,Naufahu Tahi,11,97,497,5.1,6,41,375,9.1,2,138,872,6.3,8,brigham-young,/cfb/players/naufahu-tahi-1,naufahu-tahi-1,2005
3,John Beck,12,73,61,0.8,2,1,3,3.0,0,74,64,0.9,2,brigham-young,/cfb/players/john-beck-1,john-beck-1,2005
4,Wayne Latu,7,16,98,6.1,1,,,,,16,98,6.1,1,brigham-young,/cfb/players/wayne-latu-1,wayne-latu-1,2005
5,Nathan Meikle,12,7,39,5.6,1,36,292,8.1,0,43,331,7.7,1,brigham-young,/cfb/players/nathan-meikle-1,nathan-meikle-1,2005
6,Manase Tonga,10,6,28,4.7,0,5,50,10.0,0,11,78,7.1,0,brigham-young,/cfb/players/manase-tonga-1,manase-tonga-1,2005
7,Joe Semanoff,9,1,6,6.0,0,2,25,12.5,1,3,31,10.3,1,brigham-young,/cfb/players/joe-semanoff-1,joe-semanoff-1,2005
8,Jonny Harline,12,,,,,63,853,13.5,5,63,853,13.5,5,brigham-young,/cfb/players/jonny-harline-1,jonny-harline-1,2005
9,Todd Watkins,12,,,,,49,678,13.8,9,49,678,13.8,9,brigham-young,/cfb/players/todd-watkins-1,todd-watkins-1,2005
10,Matt Allen,12,,,,,21,272,13.0,2,21,272,13.0,2,brigham-young,/cfb/players/matt-allen-1,matt-allen-1,2005
11,Daniel Coats,12,,,,,21,189,9.0,3,21,189,9.0,3,brigham-young,/cfb/players/daniel-coats-1,daniel-coats-1,2005
12,Michael Reed,11,,,,,18,236,13.1,1,18,236,13.1,1,brigham-young,/cfb/players/michael-reed-1,michael-reed-1,2005
13,Zac Collie,10,,,,,11,158,14.4,2,11,158,14.4,2,brigham-young,/cfb/players/zac-collie-1,zac-collie-1,2005
14,Luke Ashworth,11,,,,,6,90,15.0,0,6,90,15.0,0,brigham-young,/cfb/players/luke-ashworth-1,luke-ashworth-1,2005
15,Joe Griffin,7,,,,,4,34,8.5,0,4,34,8.5,0,brigham-young,/cfb/players/joe-griffin-1,joe-griffin-1,2005
16,Brett Cooper,11,,,,,1,12,12.0,0,1,12,12.0,0,brigham-young,/cfb/players/brett-cooper-1,brett-cooper-1,2005
1,Curtis Brown,13,201,1010,5.0,7,62,566,9.1,3,263,1576,6.0,10,brigham-young,/cfb/players/curtis-brown-3,curtis-brown-3,2006
2,Fui Vakapuna,12,92,445,4.8,8,11,87,7.9,3,103,532,5.2,11,brigham-young,/cfb/players/fui-vakapuna-1,fui-vakapuna-1,2006
3,John Beck,12,50,-8,-0.2,6,,,,,50,-8,-0.2,6,brigham-young,/cfb/players/john-beck-1,john-beck-1,2006
4,Manase Tonga,13,44,197,4.5,4,23,230,10.0,2,67,427,6.4,6,brigham-young,/cfb/players/manase-tonga-1,manase-tonga-1,2006
5,Mike Hague,12,21,156,7.4,1,1,4,4.0,0,22,160,7.3,1,brigham-young,/cfb/players/mike-hague-1,mike-hague-1,2006
6,Joe Semanoff,12,5,29,5.8,0,2,22,11.0,0,7,51,7.3,0,brigham-young,/cfb/players/joe-semanoff-1,joe-semanoff-1,2006
7,Ray Hudson,2,5,12,2.4,0,,,,,5,12,2.4,0,brigham-young,/cfb/players/ray-hudson-1,ray-hudson-1,2006
8,Jason Beck,13,5,10,2.0,0,,,,,5,10,2.0,0,brigham-young,/cfb/players/jason-beck-1,jason-beck-1,2006
9,Harvey Unga,3,4,9,2.3,1,,,,,4,9,2.3,1,brigham-young,/cfb/players/harvey-unga-1,harvey-unga-1,2006
10,Nathan Meikle,12,3,8,2.7,0,21,304,14.5,0,24,312,13.0,0,brigham-young,/cfb/players/nathan-meikle-1,nathan-meikle-1,2006
11,Jonny Harline,13,,,,,58,935,16.1,12,58,935,16.1,12,brigham-young,/cfb/players/jonny-harline-1,jonny-harline-1,2006
12,McKay Jacobson,13,,,,,28,547,19.5,3,28,547,19.5,3,brigham-young,/cfb/players/mckay-jacobson-1,mckay-jacobson-1,2006
13,Matt Allen,13,,,,,27,420,15.6,3,27,420,15.6,3,brigham-young,/cfb/players/matt-allen-1,matt-allen-1,2006
14,Zac Collie,13,,,,,26,437,16.8,2,26,437,16.8,2,brigham-young,/cfb/players/zac-collie-1,zac-collie-1,2006
15,Michael Reed,12,,,,,25,339,13.6,3,25,339,13.6,3,brigham-young,/cfb/players/michael-reed-1,michael-reed-1,2006
16,Daniel Coats,13,,,,,22,239,10.9,2,22,239,10.9,2,brigham-young,/cfb/players/daniel-coats-1,daniel-coats-1,2006
17,Bryce Mahuika,10,,,,,5,76,15.2,0,5,76,15.2,0,brigham-young,/cfb/players/bryce-mahuika-1,bryce-mahuika-1,2006
1,Harvey Unga,13,244,1227,5.0,13,44,655,14.9,4,288,1882,6.5,17,brigham-young,/cfb/players/harvey-unga-1,harvey-unga-1,2007
2,Manase Tonga,12,88,305,3.5,8,27,248,9.2,0,115,553,4.8,8,brigham-young,/cfb/players/manase-tonga-1,manase-tonga-1,2007
3,Fui Vakapuna,10,73,252,3.5,2,1,4,4.0,0,74,256,3.5,2,brigham-young,/cfb/players/fui-vakapuna-1,fui-vakapuna-1,2007
4,Max Hall,13,52,14,0.3,1,,,,,52,14,0.3,1,brigham-young,/cfb/players/max-hall-1,max-hall-1,2007
5,Joe Semanoff,13,14,31,2.2,0,11,70,6.4,2,25,101,4.0,2,brigham-young,/cfb/players/joe-semanoff-1,joe-semanoff-1,2007
6,Wayne Latu,7,12,35,2.9,0,,,,,12,35,2.9,0,brigham-young,/cfb/players/wayne-latu-1,wayne-latu-1,2007
7,C.J. Santiago,13,1,15,15.0,0,,,,,1,15,15.0,0,brigham-young,/cfb/players/cj-santiago-1,cj-santiago-1,2007
8,Austin Collie,13,1,10,10.0,0,56,946,16.9,7,57,956,16.8,7,brigham-young,/cfb/players/austin-collie-1,austin-collie-1,2007
9,Brenden Gaskins,6,1,-1,-1.0,0,,,,,1,-1,-1.0,0,brigham-young,/cfb/players/brenden-gaskins-1,brenden-gaskins-1,2007
10,Dennis Pitta,13,,,,,59,813,13.8,5,59,813,13.8,5,brigham-young,/cfb/players/dennis-pitta-1,dennis-pitta-1,2007
11,Michael Reed,13,,,,,41,449,11.0,4,41,449,11.0,4,brigham-young,/cfb/players/michael-reed-1,michael-reed-1,2007
12,Matt Allen,13,,,,,31,358,11.5,3,31,358,11.5,3,brigham-young,/cfb/players/matt-allen-1,matt-allen-1,2007
13,Andrew George,13,,,,,17,200,11.8,0,17,200,11.8,0,brigham-young,/cfb/players/andrew-george-1,andrew-george-1,2007
14,Vic So'Oto,13,,,,,12,124,10.3,1,12,124,10.3,1,brigham-young,/cfb/players/vic-sooto-1,vic-sooto-1,2007
15,Bryce Mahuika,13,,,,,1,12,12.0,0,1,12,12.0,0,brigham-young,/cfb/players/bryce-mahuika-1,bryce-mahuika-1,2007
1,Harvey Unga,13,240,1132,4.7,11,42,309,7.4,4,282,1441,5.1,15,brigham-young,/cfb/players/harvey-unga-1,harvey-unga-1,2008
2,Max Hall,13,65,115,1.8,4,,,,,65,115,1.8,4,brigham-young,/cfb/players/max-hall-1,max-hall-1,2008
3,Fui Vakapuna,12,54,263,4.9,3,10,69,6.9,1,64,332,5.2,4,brigham-young,/cfb/players/fui-vakapuna-1,fui-vakapuna-1,2008
4,Wayne Latu,11,14,51,3.6,2,1,4,4.0,0,15,55,3.7,2,brigham-young,/cfb/players/wayne-latu-1,wayne-latu-1,2008
5,JJ Di Luigi,11,13,48,3.7,0,2,3,1.5,0,15,51,3.4,0,brigham-young,/cfb/players/jj-di-luigi-1,jj-di-luigi-1,2008
6,Bryan Kariya,12,12,67,5.6,1,4,21,5.3,0,16,88,5.5,1,brigham-young,/cfb/players/bryan-kariya-1,bryan-kariya-1,2008
7,Austin Collie,13,10,77,7.7,0,106,1538,14.5,15,116,1615,13.9,15,brigham-young,/cfb/players/austin-collie-1,austin-collie-1,2008
8,Bryce Mahuika,9,3,12,4.0,0,,,,,3,12,4.0,0,brigham-young,/cfb/players/bryce-mahuika-1,bryce-mahuika-1,2008
9,Brandon Bradley,12,1,4,4.0,0,,,,,1,4,4.0,0,brigham-young,/cfb/players/brandon-bradley-1,brandon-bradley-1,2008
10,Brenden Gaskins,3,1,-1,-1.0,0,,,,,1,-1,-1.0,0,brigham-young,/cfb/players/brenden-gaskins-1,brenden-gaskins-1,2008
11,Dennis Pitta,13,,,,,83,1083,13.0,6,83,1083,13.0,6,brigham-young,/cfb/players/dennis-pitta-1,dennis-pitta-1,2008
12,Michael Reed,11,,,,,49,589,12.0,2,49,589,12.0,2,brigham-young,/cfb/players/michael-reed-1,michael-reed-1,2008
13,Andrew George,12,,,,,23,219,9.5,6,23,219,9.5,6,brigham-young,/cfb/players/andrew-george-1,andrew-george-1,2008
14,Reed White,11,,,,,7,70,10.0,0,7,70,10.0,0,brigham-young,/cfb/players/reed-white-1,reed-white-1,2008
15,Luke Ashworth,13,,,,,3,49,16.3,0,3,49,16.3,0,brigham-young,/cfb/players/luke-ashworth-1,luke-ashworth-1,2008
16,O'Neill Chambers,13,,,,,3,42,14.0,1,3,42,14.0,1,brigham-young,/cfb/players/oneill-chambers-1,oneill-chambers-1,2008
17,Tyler Kozlowski,13,,,,,3,31,10.3,0,3,31,10.3,0,brigham-young,/cfb/players/tyler-kozlowski-1,tyler-kozlowski-1,2008
18,Spencer Hafoka,5,,,,,1,5,5.0,0,1,5,5.0,0,brigham-young,/cfb/players/spencer-hafoka-1,spencer-hafoka-1,2008
19,Iona Pritchard,13,,,,,1,3,3.0,0,1,3,3.0,0,brigham-young,/cfb/players/iona-pritchard-1,iona-pritchard-1,2008
1,Harvey Unga,12,208,1087,5.2,11,16,121,7.6,1,224,1208,5.4,12,brigham-young,/cfb/players/harvey-unga-1,harvey-unga-1,2009
2,Max Hall,13,72,75,1.0,2,,,,,72,75,1.0,2,brigham-young,/cfb/players/max-hall-1,max-hall-1,2009
3,Bryan Kariya,13,55,199,3.6,2,16,186,11.6,2,71,385,5.4,4,brigham-young,/cfb/players/bryan-kariya-1,bryan-kariya-1,2009
4,JJ Di Luigi,13,45,248,5.5,3,22,270,12.3,4,67,518,7.7,7,brigham-young,/cfb/players/jj-di-luigi-1,jj-di-luigi-1,2009
5,Manase Tonga,12,40,148,3.7,4,30,271,9.0,4,70,419,6.0,8,brigham-young,/cfb/players/manase-tonga-1,manase-tonga-1,2009
6,Riley Nelson,7,21,122,5.8,3,,,,,21,122,5.8,3,brigham-young,/cfb/players/riley-nelson-1,riley-nelson-1,2009
7,Mike Hague,3,4,15,3.8,0,,,,,4,15,3.8,0,brigham-young,/cfb/players/mike-hague-1,mike-hague-1,2009
8,Tucker Lamb,7,2,9,4.5,0,,,,,2,9,4.5,0,brigham-young,/cfb/players/tucker-lamb-1,tucker-lamb-1,2009
9,Jojo Pili,3,2,6,3.0,1,,,,,2,6,3.0,1,brigham-young,/cfb/players/jojo-pili-1,jojo-pili-1,2009
10,O'Neill Chambers,13,1,8,8.0,0,32,376,11.8,1,33,384,11.6,1,brigham-young,/cfb/players/oneill-chambers-1,oneill-chambers-1,2009
11,Luke Ashworth,13,1,6,6.0,0,28,387,13.8,4,29,393,13.6,4,brigham-young,/cfb/players/luke-ashworth-1,luke-ashworth-1,2009
12,Jan Jorgensen,13,1,6,6.0,0,,,,,1,6,6.0,0,brigham-young,/cfb/players/jan-jorgensen-1,jan-jorgensen-1,2009
13,Anthony Heimuli,6,1,4,4.0,0,1,5,5.0,0,2,9,4.5,0,brigham-young,/cfb/players/anthony-heimuli-1,anthony-heimuli-1,2009
14,Dennis Pitta,13,,,,,62,829,13.4,8,62,829,13.4,8,brigham-young,/cfb/players/dennis-pitta-1,dennis-pitta-1,2009
15,Andrew George,13,,,,,30,408,13.6,5,30,408,13.6,5,brigham-young,/cfb/players/andrew-george-1,andrew-george-1,2009
16,McKay Jacobson,9,,,,,23,556,24.2,4,23,556,24.2,4,brigham-young,/cfb/players/mckay-jacobson-1,mckay-jacobson-1,2009
17,Spencer Hafoka,13,,,,,16,155,9.7,1,16,155,9.7,1,brigham-young,/cfb/players/spencer-hafoka-1,spencer-hafoka-1,2009
18,Brett Thompson,12,,,,,6,95,15.8,0,6,95,15.8,0,brigham-young,/cfb/players/brett-thompson-2,brett-thompson-2,2009
1,JJ Di Luigi,13,178,917,5.2,8,45,443,9.8,1,223,1360,6.1,9,brigham-young,/cfb/players/jj-di-luigi-1,jj-di-luigi-1,2010
2,Bryan Kariya,13,137,537,3.9,6,21,122,5.8,0,158,659,4.2,6,brigham-young,/cfb/players/bryan-kariya-1,bryan-kariya-1,2010
3,Joshua Quezada,13,99,505,5.1,5,8,46,5.8,1,107,551,5.1,6,brigham-young,/cfb/players/joshua-quezada-1,joshua-quezada-1,2010
4,Jake Heaps,13,34,-100,-2.9,1,,,,,34,-100,-2.9,1,brigham-young,/cfb/players/jake-heaps-1,jake-heaps-1,2010
5,Riley Nelson,3,31,148,4.8,1,,,,,31,148,4.8,1,brigham-young,/cfb/players/riley-nelson-1,riley-nelson-1,2010
6,Ryan Folsom,7,8,92,11.5,0,,,,,8,92,11.5,0,brigham-young,/cfb/players/ryan-folsom-1,ryan-folsom-1,2010
7,David Foote,12,8,53,6.6,1,2,36,18.0,0,10,89,8.9,1,brigham-young,/cfb/players/david-foote-1,david-foote-1,2010
8,Mike Hague,10,4,12,3.0,0,5,43,8.6,0,9,55,6.1,0,brigham-young,/cfb/players/mike-hague-1,mike-hague-1,2010
9,James Lark,4,4,9,2.3,0,,,,,4,9,2.3,0,brigham-young,/cfb/players/james-lark-1,james-lark-1,2010
10,J.D. Falslev,13,3,17,5.7,0,,,,,3,17,5.7,0,brigham-young,/cfb/players/jd-falslev-1,jd-falslev-1,2010
11,O'Neill Chambers,5,1,8,8.0,0,5,48,9.6,0,6,56,9.3,0,brigham-young,/cfb/players/oneill-chambers-1,oneill-chambers-1,2010
12,Zed Mendenhall,12,1,1,1.0,1,5,34,6.8,0,6,35,5.8,1,brigham-young,/cfb/players/zed-mendenhall-1,zed-mendenhall-1,2010
13,Cody Hoffman,13,,,,,42,527,12.5,7,42,527,12.5,7,brigham-young,/cfb/players/cody-hoffman-1,cody-hoffman-1,2010
14,McKay Jacobson,13,,,,,37,410,11.1,1,37,410,11.1,1,brigham-young,/cfb/players/mckay-jacobson-1,mckay-jacobson-1,2010
15,Luke Ashworth,13,,,,,32,368,11.5,7,32,368,11.5,7,brigham-young,/cfb/players/luke-ashworth-1,luke-ashworth-1,2010
16,Devin Mahina,12,,,,,11,118,10.7,0,11,118,10.7,0,brigham-young,/cfb/players/devin-mahina-1,devin-mahina-1,2010
17,Marcus Mathews,8,,,,,8,136,17.0,0,8,136,17.0,0,brigham-young,/cfb/players/marcus-mathews-1,marcus-mathews-1,2010
18,Mike Muehlmann,13,,,,,6,96,16.0,0,6,96,16.0,0,brigham-young,/cfb/players/mike-muehlmann-1,mike-muehlmann-1,2010
19,Richard Wilson,12,,,,,5,61,12.2,0,5,61,12.2,0,brigham-young,/cfb/players/richard-wilson-1,richard-wilson-1,2010
